date_month,province,total_posts,joy_mean,sadness_mean,anger_mean,fear_mean,surprise_mean,neutral_mean,joy_std,fear_std,emotional_intensity,dominant_emotion_key,dominant_emotion,dominant_score,reliable
2019-12,上海,30,0.19666666666666666,0.09666666666666666,0.16666666666666666,0.041666666666666664,0.045000000000000005,0.4533333333333333,0.2661777126519868,0.10007181329471329,0.5466666666666666,neutral,中性,0.4533333333333333,True
2019-12,云南,30,0.15666666666666668,0.09666666666666666,0.19833333333333333,0.065,0.060000000000000005,0.4233333333333333,0.1959650449712262,0.11901173515014507,0.5766666666666667,neutral,中性,0.4233333333333333,True
2019-12,内蒙古,17,0.15294117647058825,0.03823529411764706,0.20882352941176469,0.047058823529411764,0.11176470588235295,0.4411764705882353,0.20346267181851665,0.07174300539794393,0.5588235294117647,neutral,中性,0.4411764705882353,False
2019-12,北京,30,0.14833333333333334,0.06833333333333334,0.15333333333333332,0.028333333333333332,0.10166666666666666,0.5,0.27745249153228246,0.06908681861069539,0.5,neutral,中性,0.5,True
2019-12,台湾,8,0.25,0.075,0.16875,0.018750000000000003,0.11875000000000001,0.36875,0.20701966780270625,0.03720119045714225,0.63125,neutral,中性,0.36875,False
2019-12,吉林,21,0.1619047619047619,0.10238095238095238,0.18095238095238095,0.05714285714285714,0.047619047619047616,0.44999999999999996,0.2553941864573085,0.11212238211627763,0.5499999999999999,neutral,中性,0.44999999999999996,False
2019-12,四川,30,0.13333333333333333,0.030000000000000002,0.165,0.041666666666666664,0.055,0.575,0.236837399966704,0.07320652568110887,0.42500000000000004,neutral,中性,0.575,True
2019-12,天津,21,0.2,0.02619047619047619,0.2690476190476191,0.009523809523809525,0.06666666666666668,0.42857142857142855,0.282842712474619,0.030079260375911923,0.5714285714285714,neutral,中性,0.42857142857142855,False
2019-12,宁夏,5,0.13,0.0,0.32,0.0,0.06000000000000001,0.48999999999999994,0.26362852652928137,0.0,0.51,neutral,中性,0.48999999999999994,False
2019-12,安徽,30,0.15333333333333335,0.030000000000000002,0.2,0.07,0.10833333333333334,0.43833333333333335,0.22047493146001623,0.15063085730491543,0.5616666666666668,neutral,中性,0.43833333333333335,True
2019-12,山东,30,0.16166666666666665,0.04,0.14333333333333334,0.051666666666666666,0.058333333333333334,0.545,0.22882131763080737,0.166341637090312,0.45499999999999996,neutral,中性,0.545,True
2019-12,山西,22,0.17045454545454544,0.04772727272727273,0.06818181818181818,0.031818181818181815,0.04772727272727273,0.634090909090909,0.2617064380947854,0.1129111055163209,0.36590909090909096,neutral,中性,0.634090909090909,False
2019-12,广东,30,0.20166666666666666,0.021666666666666667,0.14333333333333334,0.010000000000000002,0.07666666666666667,0.5466666666666666,0.28991179792259686,0.03051285766293647,0.45333333333333337,neutral,中性,0.5466666666666666,True
2019-12,广西,28,0.26142857142857145,0.047142857142857146,0.1392857142857143,0.021428571428571432,0.06642857142857142,0.4642857142857143,0.33839177695238803,0.03950755068144014,0.5357142857142858,neutral,中性,0.4642857142857143,False
2019-12,新疆,11,0.2,0.045454545454545456,0.07727272727272728,0.004545454545454546,0.08181818181818182,0.5909090909090909,0.24186773244895646,0.01507556722888818,0.40909090909090906,neutral,中性,0.5909090909090909,False
2019-12,江苏,30,0.235,0.04666666666666666,0.115,0.03166666666666666,0.10666666666666667,0.465,0.2924775263986549,0.07007795331079444,0.5350000000000001,neutral,中性,0.465,True
2019-12,江西,17,0.23235294117647057,0.06176470588235293,0.011764705882352941,0.01764705882352941,0.07941176470588236,0.5970588235294118,0.2973535230110093,0.04308848624701062,0.40294117647058836,neutral,中性,0.5970588235294118,False
2019-12,河北,30,0.18666666666666665,0.08333333333333333,0.18833333333333335,0.018333333333333333,0.030000000000000002,0.49333333333333335,0.28615565252369973,0.035919770114206905,0.5066666666666666,neutral,中性,0.49333333333333335,True
2019-12,河南,30,0.21333333333333332,0.08,0.07,0.04666666666666666,0.075,0.515,0.3034097415449408,0.09643054793328017,0.485,neutral,中性,0.515,True
2019-12,浙江,30,0.18333333333333332,0.06333333333333334,0.13,0.06833333333333334,0.055,0.5,0.28294429003669225,0.1744366960233432,0.5,neutral,中性,0.5,True
2019-12,海南,8,0.075,0.0375,0.25,0.0,0.125,0.5125,0.1752549163769328,0.0,0.48750000000000004,neutral,中性,0.5125,False
2019-12,湖北,30,0.10666666666666667,0.07833333333333334,0.07,0.17333333333333334,0.041666666666666664,0.53,0.20541519490741328,0.26054761075715965,0.47,neutral,中性,0.53,True
2019-12,湖南,30,0.18666666666666668,0.051666666666666666,0.09666666666666666,0.030000000000000002,0.065,0.5700000000000001,0.2831270378120569,0.08570196955850487,0.43000000000000005,neutral,中性,0.5700000000000001,True
2019-12,澳门,4,0.0,0.16249999999999998,0.6125,0.025,0.07500000000000001,0.125,0.0,0.05,0.875,anger,愤怒,0.6125,False
2019-12,甘肃,21,0.051428571428571435,0.08571428571428572,0.12666666666666668,0.05714285714285714,0.07571428571428572,0.6033333333333333,0.17424941073890937,0.12243948942816028,0.3966666666666667,neutral,中性,0.6033333333333333,False
2019-12,福建,30,0.15166666666666667,0.03166666666666666,0.12000000000000001,0.021666666666666667,0.058333333333333334,0.6166666666666667,0.29109879035668706,0.04676303678329074,0.3833333333333334,neutral,中性,0.6166666666666667,True
2019-12,西藏,3,0.03333333333333333,0.0,0.25,0.0,0.05000000000000001,0.6666666666666666,0.05773502691896258,0.0,0.33333333333333337,neutral,中性,0.6666666666666666,False
2019-12,贵州,13,0.2692307692307692,0.05384615384615384,0.015384615384615385,0.04615384615384615,0.11923076923076924,0.49615384615384617,0.34972516682059407,0.13913653136029502,0.5038461538461538,neutral,中性,0.49615384615384617,False
2019-12,辽宁,30,0.13733333333333334,0.06833333333333333,0.2033333333333333,0.01566666666666667,0.043666666666666666,0.5316666666666666,0.2803683947623362,0.04376136962281194,0.4683333333333334,neutral,中性,0.5316666666666666,True
2019-12,重庆,24,0.1729166666666667,0.07083333333333333,0.1875,0.008333333333333333,0.07,0.49041666666666667,0.20375772413562027,0.02407717061715384,0.5095833333333333,neutral,中性,0.49041666666666667,False
2019-12,陕西,30,0.19666666666666668,0.03166666666666667,0.175,0.02333333333333333,0.051666666666666666,0.5216666666666667,0.32428524409881787,0.06789105539243627,0.4783333333333333,neutral,中性,0.5216666666666667,True
2019-12,青海,5,0.18,0.06,0.04,0.04,0.02,0.6599999999999999,0.24899799195977468,0.05477225575051661,0.3400000000000001,neutral,中性,0.6599999999999999,False
2019-12,香港,11,0.21818181818181817,0.02727272727272728,0.06363636363636363,0.009090909090909092,0.07727272727272728,0.6045454545454546,0.2900626891490245,0.03015113445777636,0.3954545454545455,neutral,中性,0.6045454545454546,False
2019-12,黑龙江,17,0.33529411764705885,0.06470588235294118,0.15588235294117647,0.03235294117647059,0.04411764705882353,0.36764705882352944,0.34765495910203165,0.058473221623738365,0.6323529411764706,neutral,中性,0.36764705882352944,False
2020-01,上海,30,0.26833333333333337,0.10066666666666667,0.06833333333333334,0.10366666666666666,0.027333333333333334,0.4316666666666667,0.324697029428266,0.1890900776647584,0.5683333333333334,neutral,中性,0.4316666666666667,True
2020-01,云南,30,0.215,0.07333333333333333,0.075,0.06266666666666666,0.06066666666666667,0.5133333333333333,0.3079828701013452,0.14088227742322318,0.4866666666666667,neutral,中性,0.5133333333333333,True
2020-01,内蒙古,30,0.28500000000000003,0.06666666666666667,0.115,0.013333333333333334,0.055,0.46499999999999997,0.3200619552093216,0.04138409933973337,0.5350000000000001,neutral,中性,0.46499999999999997,True
2020-01,北京,30,0.24333333333333332,0.11666666666666667,0.12166666666666666,0.065,0.043333333333333335,0.41000000000000003,0.28939095776610163,0.13718223469983779,0.5900000000000001,neutral,中性,0.41000000000000003,True
2020-01,台湾,28,0.24107142857142858,0.10357142857142858,0.06428571428571428,0.060714285714285714,0.05178571428571429,0.4785714285714286,0.24909226738692167,0.152362350055011,0.5214285714285715,neutral,中性,0.4785714285714286,False
2020-01,吉林,30,0.19166666666666668,0.11733333333333333,0.07666666666666666,0.051000000000000004,0.04666666666666667,0.5166666666666667,0.24673150747646558,0.08667617100847069,0.4833333333333333,neutral,中性,0.5166666666666667,True
2020-01,四川,30,0.27166666666666667,0.10833333333333334,0.07333333333333333,0.06666666666666667,0.06666666666666667,0.41333333333333333,0.3134027191455366,0.10449660391555823,0.5866666666666668,neutral,中性,0.41333333333333333,True
2020-01,天津,30,0.23,0.11166666666666666,0.11166666666666666,0.05366666666666666,0.028000000000000004,0.46499999999999997,0.2905405188669014,0.1118645527453605,0.5349999999999999,neutral,中性,0.46499999999999997,True
2020-01,宁夏,23,0.2326086956521739,0.10217391304347827,0.07608695652173914,0.058695652173913045,0.041304347826086954,0.4891304347826087,0.2921739424524736,0.10296973729411459,0.5108695652173914,neutral,中性,0.4891304347826087,False
2020-01,安徽,30,0.26666666666666666,0.145,0.08166666666666668,0.07,0.043333333333333335,0.39333333333333337,0.2841603885779677,0.09965457582448796,0.6066666666666666,neutral,中性,0.39333333333333337,True
2020-01,山东,30,0.22,0.04833333333333334,0.04833333333333333,0.03833333333333333,0.030000000000000002,0.615,0.2929045978612761,0.09620679355657157,0.3850000000000001,neutral,中性,0.615,True
2020-01,山西,30,0.22833333333333333,0.09833333333333334,0.07166666666666667,0.04666666666666666,0.06333333333333334,0.49166666666666664,0.3058857498381103,0.11442007701006193,0.5083333333333333,neutral,中性,0.49166666666666664,True
2020-01,广东,30,0.205,0.07166666666666667,0.04333333333333333,0.10333333333333333,0.04000000000000001,0.5366666666666667,0.25473109553896783,0.18426617429280323,0.46333333333333326,neutral,中性,0.5366666666666667,True
2020-01,广西,30,0.3,0.08166666666666668,0.06333333333333334,0.08666666666666667,0.04666666666666667,0.4216666666666667,0.2936101097573517,0.17710961603468633,0.5783333333333333,neutral,中性,0.4216666666666667,True
2020-01,新疆,30,0.2733333333333333,0.025,0.07666666666666666,0.07166666666666667,0.04833333333333333,0.505,0.28879456167070516,0.1436490775162318,0.495,neutral,中性,0.505,True
2020-01,江苏,30,0.3283333333333333,0.06333333333333332,0.02333333333333333,0.02666666666666667,0.02666666666666667,0.5316666666666666,0.27906349955092513,0.05832922809856747,0.46833333333333327,neutral,中性,0.5316666666666666,True
2020-01,江西,30,0.36333333333333334,0.08,0.04,0.04666666666666666,0.035,0.435,0.2870580060729446,0.10742546199601598,0.565,neutral,中性,0.435,True
2020-01,河北,30,0.365,0.04833333333333333,0.05333333333333334,0.03166666666666667,0.018333333333333333,0.48333333333333334,0.305453309260075,0.08558453507309695,0.5166666666666666,neutral,中性,0.48333333333333334,True
2020-01,河南,30,0.26999999999999996,0.07833333333333334,0.11,0.06333333333333332,0.041666666666666664,0.43666666666666665,0.2796549598196394,0.1389203029607719,0.5633333333333332,neutral,中性,0.43666666666666665,True
2020-01,浙江,30,0.2916666666666667,0.07666666666666666,0.075,0.055,0.051666666666666666,0.45,0.2719924356622281,0.1154824960613154,0.55,neutral,中性,0.45,True
2020-01,海南,30,0.23166666666666666,0.12166666666666666,0.07666666666666666,0.05500000000000001,0.041666666666666664,0.47333333333333333,0.28991179792259686,0.07582875444051551,0.5266666666666666,neutral,中性,0.47333333333333333,True
2020-01,湖北,30,0.2866666666666667,0.14,0.028333333333333332,0.08,0.03666666666666667,0.42833333333333334,0.2828223925843327,0.13871329896713158,0.5716666666666665,neutral,中性,0.42833333333333334,True
2020-01,湖南,30,0.235,0.058333333333333334,0.10833333333333334,0.023333333333333334,0.03333333333333333,0.5416666666666666,0.2583602136552762,0.05371273099800799,0.45833333333333337,neutral,中性,0.5416666666666666,True
2020-01,澳门,11,0.17272727272727273,0.045454545454545456,0.09090909090909091,0.05454545454545454,0.004545454545454546,0.6318181818181818,0.26111648393354675,0.15075567228888181,0.36818181818181817,neutral,中性,0.6318181818181818,False
2020-01,甘肃,30,0.21833333333333332,0.1,0.08,0.015000000000000001,0.05,0.5366666666666667,0.21714580090477162,0.05110840405957949,0.46333333333333326,neutral,中性,0.5366666666666667,True
2020-01,福建,30,0.3433333333333334,0.09666666666666668,0.08333333333333333,0.043333333333333335,0.051666666666666666,0.3816666666666667,0.2787698758441466,0.08683449709106095,0.6183333333333333,neutral,中性,0.3816666666666667,True
2020-01,西藏,16,0.289375,0.055,0.05,0.075,0.061875,0.46875,0.25769410160110373,0.11832159566199232,0.53125,neutral,中性,0.46875,False
2020-01,贵州,30,0.2783333333333333,0.07833333333333334,0.065,0.07333333333333332,0.03666666666666667,0.4683333333333334,0.29145394541651104,0.1529780992514115,0.5316666666666666,neutral,中性,0.4683333333333334,True
2020-01,辽宁,30,0.16,0.12166666666666666,0.1,0.09166666666666666,0.043333333333333335,0.48333333333333334,0.23975562270922796,0.13070322617798436,0.5166666666666667,neutral,中性,0.48333333333333334,True
2020-01,重庆,30,0.32,0.095,0.08333333333333333,0.043333333333333335,0.051666666666666666,0.4066666666666666,0.2878577234772714,0.07159913953120664,0.5933333333333333,neutral,中性,0.4066666666666666,True
2020-01,陕西,30,0.3333333333333333,0.18333333333333332,0.095,0.051666666666666666,0.05,0.2866666666666667,0.30209993018220305,0.1012706627135262,0.7133333333333334,joy,喜悦,0.3333333333333333,True
2020-01,青海,12,0.2916666666666667,0.09999999999999999,0.12916666666666665,0.025000000000000005,0.0375,0.4166666666666667,0.3423404295390331,0.02611164839335468,0.5833333333333333,neutral,中性,0.4166666666666667,False
2020-01,香港,27,0.23703703703703705,0.1388888888888889,0.1037037037037037,0.03518518518518519,0.044444444444444446,0.44074074074074077,0.2733666854782139,0.10267088458424102,0.5592592592592591,neutral,中性,0.44074074074074077,False
2020-01,黑龙江,30,0.245,0.10166666666666667,0.04666666666666666,0.07,0.06166666666666667,0.475,0.2983720195812025,0.12077336998093464,0.525,neutral,中性,0.475,True
2020-02,上海,30,0.25,0.08333333333333333,0.11666666666666667,0.05,0.095,0.405,0.2944896227900645,0.08709883407113855,0.595,neutral,中性,0.405,True
2020-02,云南,30,0.3,0.06833333333333334,0.058333333333333334,0.025,0.08,0.4683333333333334,0.3062565973955106,0.06262917685155577,0.5316666666666667,neutral,中性,0.4683333333333334,True
2020-02,内蒙古,30,0.24333333333333332,0.08333333333333333,0.10666666666666667,0.010000000000000002,0.060000000000000005,0.4966666666666667,0.23879486700041758,0.027543069720987395,0.5033333333333333,neutral,中性,0.4966666666666667,True
2020-02,北京,33,0.3212121212121212,0.04393939393939394,0.046969696969696974,0.010606060606060607,0.06363636363636364,0.5136363636363637,0.2758595382590293,0.03904639819652015,0.48636363636363633,neutral,中性,0.5136363636363637,True
2020-02,台湾,22,0.40454545454545454,0.08863636363636364,0.04318181818181818,0.020454545454545454,0.03863636363636364,0.40454545454545454,0.33306266066723234,0.03981831030440438,0.5954545454545455,joy,喜悦,0.40454545454545454,False
2020-02,吉林,30,0.305,0.12000000000000001,0.051666666666666666,0.018333333333333333,0.028333333333333335,0.4766666666666667,0.3012474066278414,0.046392874997942445,0.5233333333333333,neutral,中性,0.4766666666666667,True
2020-02,四川,30,0.33166666666666667,0.105,0.09000000000000001,0.035,0.04,0.3983333333333333,0.32496242046218776,0.07445202111612459,0.6016666666666668,neutral,中性,0.3983333333333333,True
2020-02,天津,30,0.3766666666666667,0.041666666666666664,0.09000000000000001,0.02333333333333333,0.04,0.42833333333333334,0.32872096261779205,0.09259974429596532,0.5716666666666665,neutral,中性,0.42833333333333334,True
2020-02,宁夏,22,0.3022727272727273,0.056818181818181816,0.045454545454545456,0.018181818181818184,0.03181818181818182,0.5454545454545454,0.26747375159482056,0.05884898863364997,0.4545454545454545,neutral,中性,0.5454545454545454,False
2020-02,安徽,30,0.22833333333333333,0.08833333333333333,0.13,0.020000000000000004,0.10333333333333333,0.43,0.2514383907994483,0.05508613944197478,0.5700000000000001,neutral,中性,0.43,True
2020-02,山东,30,0.30666666666666664,0.16833333333333333,0.08499999999999999,0.03333333333333333,0.02666666666666667,0.38,0.3117617717085444,0.0949894125981792,0.62,neutral,中性,0.38,True
2020-02,山西,30,0.36166666666666664,0.08166666666666668,0.013333333333333334,0.021666666666666667,0.04000000000000001,0.48166666666666663,0.2724990772946521,0.03869271813638335,0.5183333333333333,neutral,中性,0.48166666666666663,True
2020-02,广东,40,0.32625000000000004,0.09375,0.0725,0.041249999999999995,0.035,0.43125,0.317439172449035,0.11923232008916941,0.56875,neutral,中性,0.43125,True
2020-02,广西,30,0.4116666666666667,0.058333333333333334,0.10666666666666667,0.028333333333333332,0.07833333333333334,0.31666666666666665,0.32208462513309516,0.09347997511299645,0.6833333333333333,joy,喜悦,0.4116666666666667,True
2020-02,新疆,30,0.31,0.08666666666666667,0.14333333333333334,0.010000000000000002,0.043333333333333335,0.4066666666666666,0.2983864654414149,0.040257789993644884,0.5933333333333333,neutral,中性,0.4066666666666666,True
2020-02,江苏,30,0.24000000000000002,0.095,0.09000000000000001,0.05666666666666667,0.035,0.48333333333333334,0.2783572499876546,0.14003283687156684,0.5166666666666666,neutral,中性,0.48333333333333334,True
2020-02,江西,30,0.255,0.10833333333333334,0.12166666666666666,0.03833333333333333,0.04666666666666667,0.43,0.29224163360786415,0.08271610497955344,0.5700000000000001,neutral,中性,0.43,True
2020-02,河北,30,0.35,0.12000000000000001,0.05,0.02666666666666667,0.060000000000000005,0.39333333333333337,0.29624081536759106,0.059788900672935616,0.6066666666666667,neutral,中性,0.39333333333333337,True
2020-02,河南,30,0.4166666666666667,0.05333333333333334,0.056666666666666664,0.03333333333333333,0.06166666666666667,0.3783333333333333,0.30522273758720836,0.0844182254113956,0.6216666666666668,joy,喜悦,0.4166666666666667,True
2020-02,浙江,30,0.28,0.17666666666666667,0.19333333333333333,0.041666666666666664,0.07833333333333334,0.23,0.3188340828923299,0.08416254115301731,0.77,joy,喜悦,0.28,True
2020-02,海南,30,0.41833333333333333,0.08333333333333333,0.060000000000000005,0.018333333333333333,0.035,0.385,0.2611259880004198,0.053309980519490964,0.615,joy,喜悦,0.41833333333333333,True
2020-02,湖北,30,0.2916666666666667,0.18333333333333332,0.09166666666666666,0.060000000000000005,0.04000000000000001,0.3333333333333333,0.2912764220169365,0.11846722229638328,0.6666666666666666,neutral,中性,0.3333333333333333,True
2020-02,湖南,30,0.312,0.11533333333333333,0.03866666666666666,0.034666666666666665,0.08433333333333334,0.415,0.2686030271737393,0.06015688302025499,0.585,neutral,中性,0.415,True
2020-02,澳门,12,0.3416666666666666,0.13583333333333333,0.020833333333333332,0.02666666666666667,0.06666666666666667,0.4083333333333334,0.3088345639315455,0.04458563432181702,0.5916666666666668,neutral,中性,0.4083333333333334,False
2020-02,甘肃,30,0.44666666666666666,0.07166666666666667,0.06666666666666667,0.02666666666666667,0.02,0.36833333333333335,0.31264536848765506,0.07396799556440672,0.6316666666666666,joy,喜悦,0.44666666666666666,True
2020-02,福建,30,0.30833333333333335,0.075,0.10166666666666666,0.03166666666666667,0.05666666666666667,0.4266666666666667,0.28195234781214645,0.05645158641876597,0.5733333333333333,neutral,中性,0.4266666666666667,True
2020-02,西藏,11,0.3181818181818182,0.07272727272727274,0.1,0.009090909090909092,0.02727272727272727,0.4727272727272727,0.3341202831861059,0.03015113445777637,0.5272727272727273,neutral,中性,0.4727272727272727,False
2020-02,贵州,30,0.3516666666666667,0.08,0.07,0.013333333333333334,0.045000000000000005,0.44000000000000006,0.25947006117022087,0.034574590364176046,0.56,neutral,中性,0.44000000000000006,True
2020-02,辽宁,30,0.2966666666666667,0.14333333333333334,0.145,0.03166666666666667,0.06166666666666667,0.32166666666666666,0.31429541707667685,0.04251436538827572,0.6783333333333333,neutral,中性,0.32166666666666666,True
2020-02,重庆,30,0.26,0.095,0.13499999999999998,0.025,0.045000000000000005,0.44000000000000006,0.31606415760749895,0.045009577524850394,0.5599999999999999,neutral,中性,0.44000000000000006,True
2020-02,陕西,30,0.22000000000000003,0.16833333333333333,0.12166666666666666,0.04,0.03833333333333333,0.4116666666666667,0.2771778963173228,0.08345967434263875,0.5883333333333333,neutral,中性,0.4116666666666667,True
2020-02,青海,12,0.45416666666666666,0.049999999999999996,0.016666666666666666,0.012500000000000002,0.008333333333333333,0.4583333333333333,0.3394235309069384,0.031079078025403054,0.5416666666666667,neutral,中性,0.4583333333333333,False
2020-02,香港,30,0.32,0.035,0.07833333333333332,0.018333333333333333,0.02666666666666667,0.5216666666666667,0.31282913701494824,0.053309980519490964,0.4783333333333333,neutral,中性,0.5216666666666667,True
2020-02,黑龙江,30,0.405,0.056666666666666664,0.05333333333333334,0.03333333333333333,0.051666666666666666,0.4,0.28718310871469177,0.11472105098991155,0.6,joy,喜悦,0.405,True
2020-03,上海,30,0.42,0.05,0.06833333333333333,0.02666666666666667,0.095,0.34,0.3174792960938963,0.08276819867946675,0.66,joy,喜悦,0.42,True
2020-03,云南,30,0.35666666666666663,0.03666666666666667,0.07833333333333332,0.010000000000000002,0.043333333333333335,0.475,0.3255587592849045,0.03051285766293647,0.525,neutral,中性,0.475,True
2020-03,内蒙古,30,0.21833333333333332,0.07333333333333333,0.105,0.045000000000000005,0.021666666666666667,0.5366666666666667,0.2925757589285956,0.11013314825622478,0.46333333333333326,neutral,中性,0.5366666666666667,True
2020-03,北京,33,0.19696969696969696,0.09393939393939395,0.18181818181818182,0.04393939393939394,0.06818181818181818,0.4151515151515151,0.27355855004556207,0.10289373747765805,0.5848484848484848,neutral,中性,0.4151515151515151,True
2020-03,台湾,25,0.314,0.064,0.064,0.092,0.096,0.37,0.3289883483245772,0.21393145319626722,0.63,neutral,中性,0.37,False
2020-03,吉林,30,0.36166666666666664,0.03166666666666666,0.056666666666666664,0.006666666666666667,0.07166666666666668,0.4716666666666667,0.3106398661420997,0.02856732318616829,0.5283333333333333,neutral,中性,0.4716666666666667,True
2020-03,四川,30,0.33,0.07833333333333334,0.06333333333333332,0.02333333333333333,0.08833333333333333,0.4166666666666667,0.2993095502929229,0.061213776527687044,0.5833333333333334,neutral,中性,0.4166666666666667,True
